Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10033-45478,10033,7/5/2024,8:11 AM,3:23 PM,Carlos Ian,Martinez
10033-45481,10033,7/8/2024,9:13 AM,4:15 PM,Carlos Ian,Martinez
10033-45482,10033,7/9/2024,8:11 AM,4:48 PM,Carlos Ian,Martinez
10033-45483,10033,7/10/2024,8:29 AM,6:36 PM,Carlos Ian,Martinez
10033-45484,10033,7/11/2024,10:04 AM,7:51 PM,Carlos Ian,Martinez
10033-45485,10033,7/12/2024,8:05 AM,5:38 PM,Carlos Ian,Martinez
10033-45488,10033,7/15/2024,8:22 AM,4:51 PM,Carlos Ian,Martinez
10033-45489,10033,7/16/2024,10:24 AM,7:28 PM,Carlos Ian,Martinez
10033-45490,10033,7/17/2024,9:47 AM,8:40 PM,Carlos Ian,Martinez
10033-45491,10033,7/18/2024,8:57 AM,6:04 PM,Carlos Ian,Martinez
10033-45492,10033,7/19/2024,8:55 AM,5:58 PM,Carlos Ian,Martinez
10033-45495,10033,7/22/2024,10:40 AM,7:12 PM,Carlos Ian,Martinez
10033-45496,10033,7/23/2024,8:13 AM,4:22 PM,Carlos Ian,Martinez
10033-45497,10033,7/24/2024,9:25 AM,6:36 PM,Carlos Ian,Martinez
10033-45498,10033,7/25/2024,8:14 AM,6:00 PM,Carlos Ian,Martinez
10033-45499,10033,7/26/2024,8:17 AM,5:34 PM,Carlos Ian,Martinez
10033-45502,10033,7/29/2024,8:45 AM,5:39 PM,Carlos Ian,Martinez
10033-45503,10033,7/30/2024,9:44 AM,7:35 PM,Carlos Ian,Martinez
10033-45504,10033,7/31/2024,8:40 AM,4:52 PM,Carlos Ian,Martinez
10033-45505,10033,8/1/2024,8:41 AM,6:42 PM,Carlos Ian,Martinez
10033-45506,10033,8/2/2024,8:49 AM,4:55 PM,Carlos Ian,Martinez
10033-45509,10033,8/5/2024,8:56 AM,7:47 PM,Carlos Ian,Martinez
10033-45510,10033,8/6/2024,8:31 AM,5:07 PM,Carlos Ian,Martinez
10033-45511,10033,8/7/2024,10:56 AM,6:30 PM,Carlos Ian,Martinez
10033-45512,10033,8/8/2024,10:03 AM,5:55 PM,Carlos Ian,Martinez
10033-45513,10033,8/9/2024,8:05 AM,5:00 PM,Carlos Ian,Martinez
10033-45516,10033,8/12/2024,8:35 AM,6:04 PM,Carlos Ian,Martinez
10033-45517,10033,8/13/2024,8:08 AM,4:55 PM,Carlos Ian,Martinez
10033-45518,10033,8/14/2024,8:44 AM,5:21 PM,Carlos Ian,Martinez
10033-45519,10033,8/15/2024,8:09 AM,5:22 PM,Carlos Ian,Martinez
10033-45520,10033,8/16/2024,9:43 AM,5:02 PM,Carlos Ian,Martinez
10033-45523,10033,8/19/2024,9:07 AM,7:35 PM,Carlos Ian,Martinez
10033-45524,10033,8/20/2024,9:10 AM,4:17 PM,Carlos Ian,Martinez
10033-45525,10033,8/21/2024,10:31 AM,6:09 PM,Carlos Ian,Martinez
10033-45526,10033,8/22/2024,9:58 AM,6:34 PM,Carlos Ian,Martinez
10033-45527,10033,8/23/2024,9:05 AM,4:10 PM,Carlos Ian,Martinez
10033-45530,10033,8/26/2024,9:44 AM,7:00 PM,Carlos Ian,Martinez
10033-45531,10033,8/27/2024,9:07 AM,4:52 PM,Carlos Ian,Martinez
10033-45532,10033,8/28/2024,9:21 AM,6:40 PM,Carlos Ian,Martinez
10033-45533,10033,8/29/2024,9:34 AM,6:02 PM,Carlos Ian,Martinez
10033-45534,10033,8/30/2024,10:32 AM,5:43 PM,Carlos Ian,Martinez
10033-45537,10033,9/2/2024,9:03 AM,4:22 PM,Carlos Ian,Martinez
10033-45538,10033,9/3/2024,10:10 AM,8:34 PM,Carlos Ian,Martinez
10033-45539,10033,9/4/2024,9:18 AM,4:58 PM,Carlos Ian,Martinez
10033-45540,10033,9/5/2024,8:09 AM,6:45 PM,Carlos Ian,Martinez
10033-45541,10033,9/6/2024,9:55 AM,5:42 PM,Carlos Ian,Martinez
10033-45544,10033,9/9/2024,10:24 AM,5:59 PM,Carlos Ian,Martinez
10033-45545,10033,9/10/2024,10:37 AM,9:30 PM,Carlos Ian,Martinez
10033-45546,10033,9/11/2024,8:15 AM,3:46 PM,Carlos Ian,Martinez
10033-45547,10033,9/12/2024,10:22 AM,7:54 PM,Carlos Ian,Martinez
10033-45548,10033,9/13/2024,10:56 AM,9:28 PM,Carlos Ian,Martinez
10033-45551,10033,9/16/2024,10:28 AM,7:10 PM,Carlos Ian,Martinez
10033-45552,10033,9/17/2024,10:39 AM,5:49 PM,Carlos Ian,Martinez
10033-45553,10033,9/18/2024,8:24 AM,6:11 PM,Carlos Ian,Martinez
10033-45554,10033,9/19/2024,10:33 AM,7:54 PM,Carlos Ian,Martinez
10033-45555,10033,9/20/2024,9:01 AM,6:03 PM,Carlos Ian,Martinez
10033-45558,10033,9/23/2024,10:26 AM,7:22 PM,Carlos Ian,Martinez
10033-45559,10033,9/24/2024,10:48 AM,5:55 PM,Carlos Ian,Martinez
10033-45560,10033,9/25/2024,10:36 AM,7:59 PM,Carlos Ian,Martinez
10033-45561,10033,9/26/2024,9:21 AM,6:30 PM,Carlos Ian,Martinez
10033-45562,10033,9/27/2024,9:22 AM,4:54 PM,Carlos Ian,Martinez
10033-45565,10033,9/30/2024,9:09 AM,7:50 PM,Carlos Ian,Martinez
10033-45566,10033,10/1/2024,9:29 AM,7:58 PM,Carlos Ian,Martinez
10033-45567,10033,10/2/2024,8:30 AM,4:03 PM,Carlos Ian,Martinez
10033-45568,10033,10/3/2024,9:58 AM,6:56 PM,Carlos Ian,Martinez
10033-45569,10033,10/4/2024,8:50 AM,4:46 PM,Carlos Ian,Martinez
10033-45572,10033,10/7/2024,10:28 AM,6:52 PM,Carlos Ian,Martinez
10033-45573,10033,10/8/2024,10:44 AM,9:31 PM,Carlos Ian,Martinez
10033-45574,10033,10/9/2024,10:40 AM,6:19 PM,Carlos Ian,Martinez
10033-45575,10033,10/10/2024,9:23 AM,5:14 PM,Carlos Ian,Martinez
10033-45576,10033,10/11/2024,8:29 AM,4:33 PM,Carlos Ian,Martinez
10033-45579,10033,10/14/2024,9:07 AM,7:36 PM,Carlos Ian,Martinez
10033-45580,10033,10/15/2024,8:51 AM,7:14 PM,Carlos Ian,Martinez
10033-45581,10033,10/16/2024,9:33 AM,6:49 PM,Carlos Ian,Martinez
10033-45582,10033,10/17/2024,9:47 AM,4:57 PM,Carlos Ian,Martinez
10033-45583,10033,10/18/2024,10:50 AM,9:39 PM,Carlos Ian,Martinez
10033-45586,10033,10/21/2024,10:46 AM,6:17 PM,Carlos Ian,Martinez
10033-45587,10033,10/22/2024,8:48 AM,6:58 PM,Carlos Ian,Martinez
10033-45588,10033,10/23/2024,8:13 AM,5:30 PM,Carlos Ian,Martinez
10033-45589,10033,10/24/2024,10:29 AM,9:05 PM,Carlos Ian,Martinez
10033-45590,10033,10/25/2024,10:44 AM,9:39 PM,Carlos Ian,Martinez
10033-45593,10033,10/28/2024,8:19 AM,5:23 PM,Carlos Ian,Martinez
10033-45594,10033,10/29/2024,10:06 AM,5:16 PM,Carlos Ian,Martinez
10033-45595,10033,10/30/2024,8:15 AM,4:06 PM,Carlos Ian,Martinez
10033-45596,10033,10/31/2024,8:16 AM,4:03 PM,Carlos Ian,Martinez
10033-45597,10033,11/1/2024,9:34 AM,6:58 PM,Carlos Ian,Martinez
10033-45600,10033,11/4/2024,10:29 AM,8:14 PM,Carlos Ian,Martinez
10033-45601,10033,11/5/2024,9:18 AM,7:58 PM,Carlos Ian,Martinez
10033-45602,10033,11/6/2024,8:15 AM,5:25 PM,Carlos Ian,Martinez
10033-45603,10033,11/7/2024,10:55 AM,7:42 PM,Carlos Ian,Martinez
10033-45604,10033,11/8/2024,8:39 AM,5:58 PM,Carlos Ian,Martinez
10033-45607,10033,11/11/2024,8:59 AM,4:00 PM,Carlos Ian,Martinez
10033-45608,10033,11/12/2024,9:10 AM,4:48 PM,Carlos Ian,Martinez
10033-45609,10033,11/13/2024,9:00 AM,4:21 PM,Carlos Ian,Martinez
10033-45610,10033,11/14/2024,10:21 AM,8:12 PM,Carlos Ian,Martinez
10033-45611,10033,11/15/2024,9:21 AM,5:37 PM,Carlos Ian,Martinez
10033-45614,10033,11/18/2024,9:29 AM,5:23 PM,Carlos Ian,Martinez
10033-45615,10033,11/19/2024,10:00 AM,8:25 PM,Carlos Ian,Martinez
10033-45616,10033,11/20/2024,10:05 AM,5:15 PM,Carlos Ian,Martinez
10033-45617,10033,11/21/2024,10:26 AM,8:39 PM,Carlos Ian,Martinez
10033-45618,10033,11/22/2024,8:33 AM,5:49 PM,Carlos Ian,Martinez
10033-45621,10033,11/25/2024,8:53 AM,5:37 PM,Carlos Ian,Martinez
10033-45622,10033,11/26/2024,8:08 AM,6:59 PM,Carlos Ian,Martinez
10033-45623,10033,11/27/2024,10:12 AM,5:19 PM,Carlos Ian,Martinez
10033-45624,10033,11/28/2024,10:05 AM,8:34 PM,Carlos Ian,Martinez
10033-45625,10033,11/29/2024,10:47 AM,9:00 PM,Carlos Ian,Martinez
10033-45628,10033,12/2/2024,10:52 AM,7:33 PM,Carlos Ian,Martinez
10033-45629,10033,12/3/2024,10:15 AM,8:39 PM,Carlos Ian,Martinez
10033-45630,10033,12/4/2024,9:46 AM,8:13 PM,Carlos Ian,Martinez
10033-45631,10033,12/5/2024,9:41 AM,8:20 PM,Carlos Ian,Martinez
10033-45632,10033,12/6/2024,8:51 AM,6:30 PM,Carlos Ian,Martinez
10033-45635,10033,12/9/2024,8:24 AM,5:39 PM,Carlos Ian,Martinez
10033-45636,10033,12/10/2024,9:27 AM,6:36 PM,Carlos Ian,Martinez
10033-45637,10033,12/11/2024,8:07 AM,3:43 PM,Carlos Ian,Martinez
10033-45638,10033,12/12/2024,9:42 AM,5:20 PM,Carlos Ian,Martinez
10033-45639,10033,12/13/2024,10:11 AM,6:36 PM,Carlos Ian,Martinez
10033-45642,10033,12/16/2024,8:35 AM,6:10 PM,Carlos Ian,Martinez
10033-45643,10033,12/17/2024,9:40 AM,8:11 PM,Carlos Ian,Martinez
10033-45644,10033,12/18/2024,9:13 AM,6:49 PM,Carlos Ian,Martinez
10033-45645,10033,12/19/2024,9:02 AM,7:22 PM,Carlos Ian,Martinez
10033-45646,10033,12/20/2024,10:13 AM,9:12 PM,Carlos Ian,Martinez
10033-45649,10033,12/23/2024,8:07 AM,4:44 PM,Carlos Ian,Martinez
10033-45650,10033,12/24/2024,9:32 AM,5:07 PM,Carlos Ian,Martinez
10033-45651,10033,12/25/2024,9:58 AM,6:56 PM,Carlos Ian,Martinez
10033-45652,10033,12/26/2024,9:03 AM,5:49 PM,Carlos Ian,Martinez
10033-45653,10033,12/27/2024,8:28 AM,4:02 PM,Carlos Ian,Martinez
10033-45656,10033,12/30/2024,8:24 AM,6:48 PM,Carlos Ian,Martinez
10033-45657,10033,12/31/2024,9:00 AM,7:00 PM,Carlos Ian,Martinez
