Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10026-45586,10026,10/21/2024,9:27 AM,5:17 PM,Percival,Gutierrez
10026-45587,10026,10/22/2024,8:23 AM,6:23 PM,Percival,Gutierrez
10026-45588,10026,10/23/2024,8:19 AM,6:16 PM,Percival,Gutierrez
10026-45589,10026,10/24/2024,10:57 AM,7:55 PM,Percival,Gutierrez
10026-45590,10026,10/25/2024,10:50 AM,7:55 PM,Percival,Gutierrez
10026-45593,10026,10/28/2024,10:42 AM,6:57 PM,Percival,Gutierrez
10026-45594,10026,10/29/2024,9:54 AM,5:23 PM,Percival,Gutierrez
10026-45595,10026,10/30/2024,8:31 AM,4:13 PM,Percival,Gutierrez
10026-45596,10026,10/31/2024,8:18 AM,3:48 PM,Percival,Gutierrez
10026-45597,10026,11/1/2024,8:45 AM,3:49 PM,Percival,Gutierrez
10026-45600,10026,11/4/2024,9:17 AM,4:29 PM,Percival,Gutierrez
10026-45601,10026,11/5/2024,8:07 AM,4:34 PM,Percival,Gutierrez
10026-45602,10026,11/6/2024,8:15 AM,4:43 PM,Percival,Gutierrez
10026-45603,10026,11/7/2024,8:34 AM,3:58 PM,Percival,Gutierrez
10026-45604,10026,11/8/2024,9:45 AM,5:16 PM,Percival,Gutierrez
10026-45607,10026,11/11/2024,10:49 AM,7:31 PM,Percival,Gutierrez
10026-45608,10026,11/12/2024,8:34 AM,4:23 PM,Percival,Gutierrez
10026-45609,10026,11/13/2024,9:45 AM,8:39 PM,Percival,Gutierrez
10026-45610,10026,11/14/2024,8:50 AM,4:35 PM,Percival,Gutierrez
10026-45611,10026,11/15/2024,10:40 AM,9:02 PM,Percival,Gutierrez
10026-45614,10026,11/18/2024,10:29 AM,5:48 PM,Percival,Gutierrez
10026-45615,10026,11/19/2024,10:37 AM,8:26 PM,Percival,Gutierrez
10026-45616,10026,11/20/2024,8:20 AM,3:44 PM,Percival,Gutierrez
10026-45617,10026,11/21/2024,9:43 AM,7:54 PM,Percival,Gutierrez
10026-45618,10026,11/22/2024,8:22 AM,6:25 PM,Percival,Gutierrez
10026-45621,10026,11/25/2024,10:40 AM,6:36 PM,Percival,Gutierrez
10026-45622,10026,11/26/2024,8:35 AM,6:20 PM,Percival,Gutierrez
10026-45623,10026,11/27/2024,10:13 AM,9:02 PM,Percival,Gutierrez
10026-45624,10026,11/28/2024,9:52 AM,8:06 PM,Percival,Gutierrez
10026-45625,10026,11/29/2024,10:55 AM,9:10 PM,Percival,Gutierrez
10026-45628,10026,12/2/2024,10:22 AM,8:13 PM,Percival,Gutierrez
10026-45629,10026,12/3/2024,8:24 AM,5:46 PM,Percival,Gutierrez
10026-45630,10026,12/4/2024,9:06 AM,7:33 PM,Percival,Gutierrez
10026-45631,10026,12/5/2024,8:38 AM,3:49 PM,Percival,Gutierrez
10026-45632,10026,12/6/2024,10:57 AM,9:50 PM,Percival,Gutierrez
10026-45635,10026,12/9/2024,8:28 AM,4:30 PM,Percival,Gutierrez
10026-45636,10026,12/10/2024,8:00 AM,6:15 PM,Percival,Gutierrez
10026-45637,10026,12/11/2024,8:57 AM,7:45 PM,Percival,Gutierrez
10026-45638,10026,12/12/2024,10:02 AM,5:18 PM,Percival,Gutierrez
10026-45639,10026,12/13/2024,10:56 AM,8:30 PM,Percival,Gutierrez
10026-45642,10026,12/16/2024,9:48 AM,5:23 PM,Percival,Gutierrez
10026-45643,10026,12/17/2024,9:18 AM,8:04 PM,Percival,Gutierrez
10026-45644,10026,12/18/2024,8:42 AM,5:58 PM,Percival,Gutierrez
10026-45645,10026,12/19/2024,8:52 AM,6:06 PM,Percival,Gutierrez
10026-45646,10026,12/20/2024,9:56 AM,5:56 PM,Percival,Gutierrez
10026-45649,10026,12/23/2024,8:25 AM,6:41 PM,Percival,Gutierrez
10026-45650,10026,12/24/2024,10:30 AM,6:16 PM,Percival,Gutierrez
10026-45651,10026,12/25/2024,8:48 AM,5:27 PM,Percival,Gutierrez
10026-45652,10026,12/26/2024,8:21 AM,4:52 PM,Percival,Gutierrez
10026-45653,10026,12/27/2024,10:18 AM,6:21 PM,Percival,Gutierrez
10026-45656,10026,12/30/2024,9:49 AM,7:43 PM,Percival,Gutierrez
10026-45657,10026,12/31/2024,8:36 AM,5:44 PM,Percival,Gutierrez
