Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10014-45586,10014,10/21/2024,9:11 AM,7:10 PM,Leila,Martinez
10014-45587,10014,10/22/2024,10:35 AM,7:07 PM,Leila,Martinez
10014-45588,10014,10/23/2024,10:02 AM,8:40 PM,Leila,Martinez
10014-45589,10014,10/24/2024,9:48 AM,8:46 PM,Leila,Martinez
10014-45590,10014,10/25/2024,8:07 AM,4:02 PM,Leila,Martinez
10014-45593,10014,10/28/2024,10:57 AM,6:23 PM,Leila,Martinez
10014-45594,10014,10/29/2024,9:00 AM,6:40 PM,Leila,Martinez
10014-45595,10014,10/30/2024,9:43 AM,8:19 PM,Leila,Martinez
10014-45596,10014,10/31/2024,10:07 AM,8:04 PM,Leila,Martinez
10014-45597,10014,11/1/2024,8:30 AM,6:31 PM,Leila,Martinez
10014-45600,10014,11/4/2024,10:06 AM,5:17 PM,Leila,Martinez
10014-45601,10014,11/5/2024,9:58 AM,5:47 PM,Leila,Martinez
10014-45602,10014,11/6/2024,10:44 AM,8:57 PM,Leila,Martinez
10014-45603,10014,11/7/2024,9:54 AM,6:05 PM,Leila,Martinez
10014-45604,10014,11/8/2024,8:24 AM,3:24 PM,Leila,Martinez
10014-45607,10014,11/11/2024,9:05 AM,7:28 PM,Leila,Martinez
10014-45608,10014,11/12/2024,8:40 AM,4:56 PM,Leila,Martinez
10014-45609,10014,11/13/2024,9:00 AM,5:16 PM,Leila,Martinez
10014-45610,10014,11/14/2024,10:40 AM,6:25 PM,Leila,Martinez
10014-45611,10014,11/15/2024,9:30 AM,7:43 PM,Leila,Martinez
10014-45614,10014,11/18/2024,9:08 AM,6:18 PM,Leila,Martinez
10014-45615,10014,11/19/2024,9:58 AM,6:58 PM,Leila,Martinez
10014-45616,10014,11/20/2024,8:12 AM,4:35 PM,Leila,Martinez
10014-45617,10014,11/21/2024,10:03 AM,6:26 PM,Leila,Martinez
10014-45618,10014,11/22/2024,9:22 AM,6:43 PM,Leila,Martinez
10014-45621,10014,11/25/2024,10:15 AM,8:15 PM,Leila,Martinez
10014-45622,10014,11/26/2024,10:04 AM,5:53 PM,Leila,Martinez
10014-45623,10014,11/27/2024,8:40 AM,3:42 PM,Leila,Martinez
10014-45624,10014,11/28/2024,10:59 AM,9:49 PM,Leila,Martinez
10014-45625,10014,11/29/2024,10:22 AM,5:55 PM,Leila,Martinez
10014-45628,10014,12/2/2024,10:22 AM,8:37 PM,Leila,Martinez
10014-45629,10014,12/3/2024,9:26 AM,5:49 PM,Leila,Martinez
10014-45630,10014,12/4/2024,10:50 AM,6:56 PM,Leila,Martinez
10014-45631,10014,12/5/2024,10:01 AM,8:33 PM,Leila,Martinez
10014-45632,10014,12/6/2024,10:47 AM,6:53 PM,Leila,Martinez
10014-45635,10014,12/9/2024,8:00 AM,3:39 PM,Leila,Martinez
10014-45636,10014,12/10/2024,8:00 AM,6:57 PM,Leila,Martinez
10014-45637,10014,12/11/2024,8:10 AM,3:40 PM,Leila,Martinez
10014-45638,10014,12/12/2024,9:55 AM,7:14 PM,Leila,Martinez
10014-45639,10014,12/13/2024,10:27 AM,8:44 PM,Leila,Martinez
10014-45642,10014,12/16/2024,9:22 AM,6:55 PM,Leila,Martinez
10014-45643,10014,12/17/2024,9:22 AM,6:59 PM,Leila,Martinez
10014-45644,10014,12/18/2024,9:38 AM,7:33 PM,Leila,Martinez
10014-45645,10014,12/19/2024,8:41 AM,4:56 PM,Leila,Martinez
10014-45646,10014,12/20/2024,10:04 AM,7:18 PM,Leila,Martinez
10014-45649,10014,12/23/2024,8:35 AM,5:33 PM,Leila,Martinez
10014-45650,10014,12/24/2024,8:42 AM,6:28 PM,Leila,Martinez
10014-45651,10014,12/25/2024,8:23 AM,7:21 PM,Leila,Martinez
10014-45652,10014,12/26/2024,8:49 AM,4:05 PM,Leila,Martinez
10014-45653,10014,12/27/2024,8:47 AM,4:50 PM,Leila,Martinez
10014-45656,10014,12/30/2024,8:16 AM,6:19 PM,Leila,Martinez
10014-45657,10014,12/31/2024,8:42 AM,6:05 PM,Leila,Martinez
