Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10021-45600,10021,11/4/2024,8:49 AM,5:38 PM,Darlene,Lazaro
10021-45601,10021,11/5/2024,9:55 AM,5:43 PM,Darlene,Lazaro
10021-45602,10021,11/6/2024,8:28 AM,5:01 PM,Darlene,Lazaro
10021-45603,10021,11/7/2024,8:06 AM,4:59 PM,Darlene,Lazaro
10021-45604,10021,11/8/2024,10:15 AM,6:27 PM,Darlene,Lazaro
10021-45607,10021,11/11/2024,8:38 AM,6:45 PM,Darlene,Lazaro
10021-45608,10021,11/12/2024,10:02 AM,5:22 PM,Darlene,Lazaro
10021-45609,10021,11/13/2024,10:26 AM,5:46 PM,Darlene,Lazaro
10021-45610,10021,11/14/2024,9:48 AM,5:58 PM,Darlene,Lazaro
10021-45611,10021,11/15/2024,8:48 AM,4:44 PM,Darlene,Lazaro
10021-45614,10021,11/18/2024,9:36 AM,5:32 PM,Darlene,Lazaro
10021-45615,10021,11/19/2024,10:47 AM,6:28 PM,Darlene,Lazaro
10021-45616,10021,11/20/2024,9:18 AM,4:39 PM,Darlene,Lazaro
10021-45617,10021,11/21/2024,9:25 AM,8:19 PM,Darlene,Lazaro
10021-45618,10021,11/22/2024,10:40 AM,8:42 PM,Darlene,Lazaro
10021-45621,10021,11/25/2024,8:01 AM,6:51 PM,Darlene,Lazaro
10021-45622,10021,11/26/2024,8:51 AM,6:54 PM,Darlene,Lazaro
10021-45623,10021,11/27/2024,8:58 AM,7:43 PM,Darlene,Lazaro
10021-45624,10021,11/28/2024,9:03 AM,4:57 PM,Darlene,Lazaro
10021-45625,10021,11/29/2024,10:17 AM,9:00 PM,Darlene,Lazaro
10021-45628,10021,12/2/2024,8:53 AM,6:14 PM,Darlene,Lazaro
10021-45629,10021,12/3/2024,9:06 AM,5:54 PM,Darlene,Lazaro
10021-45630,10021,12/4/2024,9:00 AM,7:42 PM,Darlene,Lazaro
10021-45631,10021,12/5/2024,9:40 AM,8:25 PM,Darlene,Lazaro
10021-45632,10021,12/6/2024,8:28 AM,5:11 PM,Darlene,Lazaro
10021-45635,10021,12/9/2024,8:21 AM,6:53 PM,Darlene,Lazaro
10021-45636,10021,12/10/2024,8:57 AM,5:51 PM,Darlene,Lazaro
10021-45637,10021,12/11/2024,9:53 AM,8:44 PM,Darlene,Lazaro
10021-45638,10021,12/12/2024,8:06 AM,5:52 PM,Darlene,Lazaro
10021-45639,10021,12/13/2024,8:52 AM,4:43 PM,Darlene,Lazaro
10021-45642,10021,12/16/2024,10:54 AM,6:45 PM,Darlene,Lazaro
10021-45643,10021,12/17/2024,9:59 AM,5:29 PM,Darlene,Lazaro
10021-45644,10021,12/18/2024,8:26 AM,7:17 PM,Darlene,Lazaro
10021-45645,10021,12/19/2024,9:48 AM,5:52 PM,Darlene,Lazaro
10021-45646,10021,12/20/2024,10:33 AM,8:21 PM,Darlene,Lazaro
10021-45649,10021,12/23/2024,9:56 AM,7:23 PM,Darlene,Lazaro
10021-45650,10021,12/24/2024,8:59 AM,4:18 PM,Darlene,Lazaro
10021-45651,10021,12/25/2024,10:27 AM,8:24 PM,Darlene,Lazaro
10021-45652,10021,12/26/2024,10:01 AM,8:49 PM,Darlene,Lazaro
10021-45653,10021,12/27/2024,8:59 AM,7:19 PM,Darlene,Lazaro
10021-45656,10021,12/30/2024,10:29 AM,6:32 PM,Darlene,Lazaro
10021-45657,10021,12/31/2024,9:17 AM,8:16 PM,Darlene,Lazaro
