Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10028-45531,10028,8/27/2024,9:24 AM,7:11 PM,Lizeth,Villegas
10028-45532,10028,8/28/2024,9:08 AM,7:50 PM,Lizeth,Villegas
10028-45533,10028,8/29/2024,8:28 AM,4:09 PM,Lizeth,Villegas
10028-45534,10028,8/30/2024,9:56 AM,5:02 PM,Lizeth,Villegas
10028-45537,10028,9/2/2024,8:45 AM,4:17 PM,Lizeth,Villegas
10028-45538,10028,9/3/2024,9:31 AM,7:18 PM,Lizeth,Villegas
10028-45539,10028,9/4/2024,10:28 AM,5:35 PM,Lizeth,Villegas
10028-45540,10028,9/5/2024,10:20 AM,6:23 PM,Lizeth,Villegas
10028-45541,10028,9/6/2024,8:56 AM,4:53 PM,Lizeth,Villegas
10028-45544,10028,9/9/2024,10:51 AM,7:38 PM,Lizeth,Villegas
10028-45545,10028,9/10/2024,9:09 AM,5:27 PM,Lizeth,Villegas
10028-45546,10028,9/11/2024,9:24 AM,5:45 PM,Lizeth,Villegas
10028-45547,10028,9/12/2024,9:47 AM,8:04 PM,Lizeth,Villegas
10028-45548,10028,9/13/2024,8:32 AM,6:08 PM,Lizeth,Villegas
10028-45551,10028,9/16/2024,9:12 AM,6:12 PM,Lizeth,Villegas
10028-45552,10028,9/17/2024,8:42 AM,4:34 PM,Lizeth,Villegas
10028-45553,10028,9/18/2024,9:50 AM,7:04 PM,Lizeth,Villegas
10028-45554,10028,9/19/2024,8:42 AM,6:49 PM,Lizeth,Villegas
10028-45555,10028,9/20/2024,10:56 AM,9:25 PM,Lizeth,Villegas
10028-45558,10028,9/23/2024,9:29 AM,5:36 PM,Lizeth,Villegas
10028-45559,10028,9/24/2024,10:33 AM,6:23 PM,Lizeth,Villegas
10028-45560,10028,9/25/2024,8:51 AM,5:07 PM,Lizeth,Villegas
10028-45561,10028,9/26/2024,9:09 AM,6:35 PM,Lizeth,Villegas
10028-45562,10028,9/27/2024,10:47 AM,7:17 PM,Lizeth,Villegas
10028-45565,10028,9/30/2024,9:35 AM,6:38 PM,Lizeth,Villegas
10028-45566,10028,10/1/2024,8:00 AM,4:49 PM,Lizeth,Villegas
10028-45567,10028,10/2/2024,10:28 AM,7:56 PM,Lizeth,Villegas
10028-45568,10028,10/3/2024,10:43 AM,8:47 PM,Lizeth,Villegas
10028-45569,10028,10/4/2024,8:04 AM,3:08 PM,Lizeth,Villegas
10028-45572,10028,10/7/2024,8:21 AM,4:54 PM,Lizeth,Villegas
10028-45573,10028,10/8/2024,9:28 AM,6:35 PM,Lizeth,Villegas
10028-45574,10028,10/9/2024,8:45 AM,4:38 PM,Lizeth,Villegas
10028-45575,10028,10/10/2024,9:38 AM,8:18 PM,Lizeth,Villegas
10028-45576,10028,10/11/2024,10:09 AM,5:53 PM,Lizeth,Villegas
10028-45579,10028,10/14/2024,10:38 AM,8:43 PM,Lizeth,Villegas
10028-45580,10028,10/15/2024,10:52 AM,7:33 PM,Lizeth,Villegas
10028-45581,10028,10/16/2024,10:58 AM,6:25 PM,Lizeth,Villegas
10028-45582,10028,10/17/2024,9:33 AM,6:10 PM,Lizeth,Villegas
10028-45583,10028,10/18/2024,10:26 AM,8:09 PM,Lizeth,Villegas
10028-45586,10028,10/21/2024,10:42 AM,6:25 PM,Lizeth,Villegas
10028-45587,10028,10/22/2024,8:52 AM,4:53 PM,Lizeth,Villegas
10028-45588,10028,10/23/2024,9:01 AM,6:36 PM,Lizeth,Villegas
10028-45589,10028,10/24/2024,10:54 AM,8:09 PM,Lizeth,Villegas
10028-45590,10028,10/25/2024,10:27 AM,9:14 PM,Lizeth,Villegas
10028-45593,10028,10/28/2024,9:18 AM,4:21 PM,Lizeth,Villegas
10028-45594,10028,10/29/2024,8:15 AM,4:02 PM,Lizeth,Villegas
10028-45595,10028,10/30/2024,10:29 AM,7:30 PM,Lizeth,Villegas
10028-45596,10028,10/31/2024,9:43 AM,5:36 PM,Lizeth,Villegas
10028-45597,10028,11/1/2024,8:10 AM,3:45 PM,Lizeth,Villegas
10028-45600,10028,11/4/2024,9:09 AM,5:10 PM,Lizeth,Villegas
10028-45601,10028,11/5/2024,10:35 AM,7:19 PM,Lizeth,Villegas
10028-45602,10028,11/6/2024,8:44 AM,4:17 PM,Lizeth,Villegas
10028-45603,10028,11/7/2024,8:07 AM,3:59 PM,Lizeth,Villegas
10028-45604,10028,11/8/2024,10:04 AM,5:30 PM,Lizeth,Villegas
10028-45607,10028,11/11/2024,9:08 AM,7:41 PM,Lizeth,Villegas
10028-45608,10028,11/12/2024,9:04 AM,4:42 PM,Lizeth,Villegas
10028-45609,10028,11/13/2024,10:10 AM,8:55 PM,Lizeth,Villegas
10028-45610,10028,11/14/2024,8:57 AM,6:03 PM,Lizeth,Villegas
10028-45611,10028,11/15/2024,9:36 AM,5:24 PM,Lizeth,Villegas
10028-45614,10028,11/18/2024,10:36 AM,6:57 PM,Lizeth,Villegas
10028-45615,10028,11/19/2024,8:31 AM,6:22 PM,Lizeth,Villegas
10028-45616,10028,11/20/2024,10:56 AM,7:21 PM,Lizeth,Villegas
10028-45617,10028,11/21/2024,8:14 AM,6:34 PM,Lizeth,Villegas
10028-45618,10028,11/22/2024,10:31 AM,8:36 PM,Lizeth,Villegas
10028-45621,10028,11/25/2024,10:25 AM,6:15 PM,Lizeth,Villegas
10028-45622,10028,11/26/2024,9:07 AM,7:41 PM,Lizeth,Villegas
10028-45623,10028,11/27/2024,8:54 AM,5:23 PM,Lizeth,Villegas
10028-45624,10028,11/28/2024,10:43 AM,7:09 PM,Lizeth,Villegas
10028-45625,10028,11/29/2024,8:30 AM,4:42 PM,Lizeth,Villegas
10028-45628,10028,12/2/2024,9:55 AM,4:58 PM,Lizeth,Villegas
10028-45629,10028,12/3/2024,10:52 AM,6:04 PM,Lizeth,Villegas
10028-45630,10028,12/4/2024,10:53 AM,7:48 PM,Lizeth,Villegas
10028-45631,10028,12/5/2024,10:26 AM,7:47 PM,Lizeth,Villegas
10028-45632,10028,12/6/2024,10:28 AM,8:42 PM,Lizeth,Villegas
10028-45635,10028,12/9/2024,8:07 AM,6:53 PM,Lizeth,Villegas
10028-45636,10028,12/10/2024,9:05 AM,4:05 PM,Lizeth,Villegas
10028-45637,10028,12/11/2024,8:53 AM,6:35 PM,Lizeth,Villegas
10028-45638,10028,12/12/2024,8:55 AM,6:57 PM,Lizeth,Villegas
10028-45639,10028,12/13/2024,9:39 AM,8:19 PM,Lizeth,Villegas
10028-45642,10028,12/16/2024,9:35 AM,5:18 PM,Lizeth,Villegas
10028-45643,10028,12/17/2024,8:46 AM,3:53 PM,Lizeth,Villegas
10028-45644,10028,12/18/2024,10:06 AM,7:59 PM,Lizeth,Villegas
10028-45645,10028,12/19/2024,9:52 AM,8:29 PM,Lizeth,Villegas
10028-45646,10028,12/20/2024,9:17 AM,6:17 PM,Lizeth,Villegas
10028-45649,10028,12/23/2024,8:29 AM,5:03 PM,Lizeth,Villegas
10028-45650,10028,12/24/2024,9:07 AM,6:27 PM,Lizeth,Villegas
10028-45651,10028,12/25/2024,10:05 AM,6:07 PM,Lizeth,Villegas
10028-45652,10028,12/26/2024,10:22 AM,6:54 PM,Lizeth,Villegas
10028-45653,10028,12/27/2024,8:29 AM,4:41 PM,Lizeth,Villegas
10028-45656,10028,12/30/2024,10:28 AM,9:25 PM,Lizeth,Villegas
10028-45657,10028,12/31/2024,8:01 AM,3:36 PM,Lizeth,Villegas
