Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10000-45492,10000,7/19/2024,10:41 AM,6:38 PM,Admin,Super
10000-45495,10000,7/22/2024,8:28 AM,6:15 PM,Admin,Super
10000-45496,10000,7/23/2024,10:54 AM,8:03 PM,Admin,Super
10000-45497,10000,7/24/2024,8:46 AM,5:42 PM,Admin,Super
10000-45498,10000,7/25/2024,10:25 AM,9:00 PM,Admin,Super
10000-45499,10000,7/26/2024,10:52 AM,6:25 PM,Admin,Super
10000-45502,10000,7/29/2024,8:11 AM,6:48 PM,Admin,Super
10000-45503,10000,7/30/2024,8:04 AM,5:00 PM,Admin,Super
10000-45504,10000,7/31/2024,9:52 AM,6:05 PM,Admin,Super
10000-45505,10000,8/1/2024,10:08 AM,6:21 PM,Admin,Super
10000-45506,10000,8/2/2024,10:30 AM,8:48 PM,Admin,Super
10000-45509,10000,8/5/2024,8:01 AM,6:19 PM,Admin,Super
10000-45510,10000,8/6/2024,10:01 AM,5:37 PM,Admin,Super
10000-45511,10000,8/7/2024,9:21 AM,5:17 PM,Admin,Super
10000-45512,10000,8/8/2024,9:15 AM,4:54 PM,Admin,Super
10000-45513,10000,8/9/2024,9:35 AM,5:16 PM,Admin,Super
10000-45516,10000,8/12/2024,9:56 AM,6:02 PM,Admin,Super
10000-45517,10000,8/13/2024,8:34 AM,7:00 PM,Admin,Super
10000-45518,10000,8/14/2024,9:59 AM,7:51 PM,Admin,Super
10000-45519,10000,8/15/2024,9:41 AM,5:24 PM,Admin,Super
10000-45520,10000,8/16/2024,9:46 AM,7:13 PM,Admin,Super
10000-45523,10000,8/19/2024,10:46 AM,6:08 PM,Admin,Super
10000-45524,10000,8/20/2024,8:15 AM,4:12 PM,Admin,Super
10000-45525,10000,8/21/2024,8:56 AM,4:56 PM,Admin,Super
10000-45526,10000,8/22/2024,9:33 AM,7:48 PM,Admin,Super
10000-45527,10000,8/23/2024,8:25 AM,4:27 PM,Admin,Super
10000-45530,10000,8/26/2024,10:12 AM,8:48 PM,Admin,Super
10000-45531,10000,8/27/2024,9:08 AM,7:12 PM,Admin,Super
10000-45532,10000,8/28/2024,10:20 AM,6:35 PM,Admin,Super
10000-45533,10000,8/29/2024,8:07 AM,6:00 PM,Admin,Super
10000-45534,10000,8/30/2024,8:45 AM,6:35 PM,Admin,Super
10000-45537,10000,9/2/2024,10:31 AM,8:13 PM,Admin,Super
10000-45538,10000,9/3/2024,10:49 AM,7:10 PM,Admin,Super
10000-45539,10000,9/4/2024,9:53 AM,6:13 PM,Admin,Super
10000-45540,10000,9/5/2024,8:07 AM,5:24 PM,Admin,Super
10000-45541,10000,9/6/2024,8:04 AM,6:25 PM,Admin,Super
10000-45544,10000,9/9/2024,10:33 AM,5:50 PM,Admin,Super
10000-45545,10000,9/10/2024,10:51 AM,8:42 PM,Admin,Super
10000-45546,10000,9/11/2024,9:40 AM,6:52 PM,Admin,Super
10000-45547,10000,9/12/2024,9:56 AM,5:02 PM,Admin,Super
10000-45548,10000,9/13/2024,8:25 AM,5:20 PM,Admin,Super
10000-45551,10000,9/16/2024,8:25 AM,5:02 PM,Admin,Super
10000-45552,10000,9/17/2024,8:17 AM,4:22 PM,Admin,Super
10000-45553,10000,9/18/2024,8:22 AM,3:29 PM,Admin,Super
10000-45554,10000,9/19/2024,10:32 AM,9:12 PM,Admin,Super
10000-45555,10000,9/20/2024,8:38 AM,7:05 PM,Admin,Super
10000-45558,10000,9/23/2024,10:51 AM,6:04 PM,Admin,Super
10000-45559,10000,9/24/2024,8:39 AM,5:13 PM,Admin,Super
10000-45560,10000,9/25/2024,9:35 AM,5:55 PM,Admin,Super
10000-45561,10000,9/26/2024,9:55 AM,7:04 PM,Admin,Super
10000-45562,10000,9/27/2024,8:00 AM,4:58 PM,Admin,Super
10000-45565,10000,9/30/2024,8:33 AM,5:21 PM,Admin,Super
10000-45566,10000,10/1/2024,10:06 AM,7:27 PM,Admin,Super
10000-45567,10000,10/2/2024,8:14 AM,6:13 PM,Admin,Super
10000-45568,10000,10/3/2024,8:02 AM,3:11 PM,Admin,Super
10000-45569,10000,10/4/2024,8:29 AM,5:37 PM,Admin,Super
10000-45572,10000,10/7/2024,10:18 AM,8:25 PM,Admin,Super
10000-45573,10000,10/8/2024,9:12 AM,7:45 PM,Admin,Super
10000-45574,10000,10/9/2024,8:04 AM,4:46 PM,Admin,Super
10000-45575,10000,10/10/2024,10:44 AM,7:06 PM,Admin,Super
10000-45576,10000,10/11/2024,8:57 AM,4:34 PM,Admin,Super
10000-45579,10000,10/14/2024,10:20 AM,8:42 PM,Admin,Super
10000-45580,10000,10/15/2024,10:46 AM,8:28 PM,Admin,Super
10000-45581,10000,10/16/2024,10:27 AM,7:52 PM,Admin,Super
10000-45582,10000,10/17/2024,9:10 AM,7:19 PM,Admin,Super
10000-45583,10000,10/18/2024,8:20 AM,6:57 PM,Admin,Super
10000-45586,10000,10/21/2024,10:07 AM,5:55 PM,Admin,Super
10000-45587,10000,10/22/2024,8:52 AM,4:51 PM,Admin,Super
10000-45588,10000,10/23/2024,10:20 AM,6:13 PM,Admin,Super
10000-45589,10000,10/24/2024,10:23 AM,7:25 PM,Admin,Super
10000-45590,10000,10/25/2024,10:06 AM,7:22 PM,Admin,Super
10000-45593,10000,10/28/2024,9:56 AM,8:49 PM,Admin,Super
10000-45594,10000,10/29/2024,8:51 AM,5:49 PM,Admin,Super
10000-45595,10000,10/30/2024,10:40 AM,6:54 PM,Admin,Super
10000-45596,10000,10/31/2024,8:27 AM,5:48 PM,Admin,Super
10000-45597,10000,11/1/2024,9:34 AM,6:30 PM,Admin,Super
10000-45600,10000,11/4/2024,8:47 AM,4:13 PM,Admin,Super
10000-45601,10000,11/5/2024,10:41 AM,8:15 PM,Admin,Super
10000-45602,10000,11/6/2024,10:59 AM,9:20 PM,Admin,Super
10000-45603,10000,11/7/2024,8:36 AM,6:33 PM,Admin,Super
10000-45604,10000,11/8/2024,9:11 AM,4:49 PM,Admin,Super
10000-45607,10000,11/11/2024,10:00 AM,5:54 PM,Admin,Super
10000-45608,10000,11/12/2024,10:01 AM,7:00 PM,Admin,Super
10000-45609,10000,11/13/2024,10:15 AM,5:54 PM,Admin,Super
10000-45610,10000,11/14/2024,9:26 AM,4:43 PM,Admin,Super
10000-45611,10000,11/15/2024,9:52 AM,5:47 PM,Admin,Super
10000-45614,10000,11/18/2024,10:50 AM,7:45 PM,Admin,Super
10000-45615,10000,11/19/2024,9:37 AM,5:07 PM,Admin,Super
10000-45616,10000,11/20/2024,8:12 AM,4:45 PM,Admin,Super
10000-45617,10000,11/21/2024,9:58 AM,7:16 PM,Admin,Super
10000-45618,10000,11/22/2024,10:00 AM,7:07 PM,Admin,Super
10000-45621,10000,11/25/2024,9:28 AM,7:51 PM,Admin,Super
10000-45622,10000,11/26/2024,8:25 AM,7:21 PM,Admin,Super
10000-45623,10000,11/27/2024,9:57 AM,8:19 PM,Admin,Super
10000-45624,10000,11/28/2024,10:18 AM,8:09 PM,Admin,Super
10000-45625,10000,11/29/2024,10:35 AM,9:12 PM,Admin,Super
10000-45628,10000,12/2/2024,8:45 AM,4:43 PM,Admin,Super
10000-45629,10000,12/3/2024,8:07 AM,6:51 PM,Admin,Super
10000-45630,10000,12/4/2024,10:49 AM,6:57 PM,Admin,Super
10000-45631,10000,12/5/2024,9:12 AM,4:52 PM,Admin,Super
10000-45632,10000,12/6/2024,10:37 AM,8:43 PM,Admin,Super
10000-45635,10000,12/9/2024,8:40 AM,6:16 PM,Admin,Super
10000-45636,10000,12/10/2024,9:36 AM,4:39 PM,Admin,Super
10000-45637,10000,12/11/2024,10:12 AM,5:24 PM,Admin,Super
10000-45638,10000,12/12/2024,9:07 AM,7:44 PM,Admin,Super
10000-45639,10000,12/13/2024,10:33 AM,7:51 PM,Admin,Super
10000-45642,10000,12/16/2024,9:47 AM,6:58 PM,Admin,Super
10000-45643,10000,12/17/2024,8:15 AM,4:11 PM,Admin,Super
10000-45644,10000,12/18/2024,8:03 AM,6:35 PM,Admin,Super
10000-45645,10000,12/19/2024,8:12 AM,3:22 PM,Admin,Super
10000-45646,10000,12/20/2024,9:29 AM,8:10 PM,Admin,Super
10000-45649,10000,12/23/2024,9:42 AM,6:39 PM,Admin,Super
10000-45650,10000,12/24/2024,8:03 AM,3:54 PM,Admin,Super
10000-45651,10000,12/25/2024,9:52 AM,8:38 PM,Admin,Super
10000-45652,10000,12/26/2024,8:29 AM,6:52 PM,Admin,Super
10000-45653,10000,12/27/2024,10:14 AM,7:00 PM,Admin,Super
10000-45656,10000,12/30/2024,9:29 AM,6:21 PM,Admin,Super
10000-45657,10000,12/31/2024,9:27 AM,6:30 PM,Admin,Super
10000-46090,10000,3/9/2026,11:12 AM,11:12 AM,,
10000-46091,10000,3/10/2026,11:46 AM,11:46 AM,,
10000-46092,10000,3/11/2026,9:14 PM,9:14 PM,Admin,Super
