Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10022-45488,10022,7/15/2024,9:14 AM,7:33 PM,Kolby,Delos Santos
10022-45489,10022,7/16/2024,8:51 AM,4:09 PM,Kolby,Delos Santos
10022-45490,10022,7/17/2024,10:07 AM,5:27 PM,Kolby,Delos Santos
10022-45491,10022,7/18/2024,10:57 AM,7:18 PM,Kolby,Delos Santos
10022-45492,10022,7/19/2024,10:09 AM,8:45 PM,Kolby,Delos Santos
10022-45495,10022,7/22/2024,9:41 AM,7:32 PM,Kolby,Delos Santos
10022-45496,10022,7/23/2024,10:42 AM,6:02 PM,Kolby,Delos Santos
10022-45497,10022,7/24/2024,8:56 AM,6:01 PM,Kolby,Delos Santos
10022-45498,10022,7/25/2024,9:25 AM,5:45 PM,Kolby,Delos Santos
10022-45499,10022,7/26/2024,9:29 AM,6:21 PM,Kolby,Delos Santos
10022-45502,10022,7/29/2024,10:06 AM,6:33 PM,Kolby,Delos Santos
10022-45503,10022,7/30/2024,8:30 AM,6:20 PM,Kolby,Delos Santos
10022-45504,10022,7/31/2024,8:20 AM,6:30 PM,Kolby,Delos Santos
10022-45505,10022,8/1/2024,10:20 AM,9:04 PM,Kolby,Delos Santos
10022-45506,10022,8/2/2024,8:17 AM,6:29 PM,Kolby,Delos Santos
10022-45509,10022,8/5/2024,8:43 AM,4:36 PM,Kolby,Delos Santos
10022-45510,10022,8/6/2024,8:47 AM,6:39 PM,Kolby,Delos Santos
10022-45511,10022,8/7/2024,10:38 AM,6:47 PM,Kolby,Delos Santos
10022-45512,10022,8/8/2024,9:41 AM,6:04 PM,Kolby,Delos Santos
10022-45513,10022,8/9/2024,10:46 AM,8:08 PM,Kolby,Delos Santos
10022-45516,10022,8/12/2024,8:39 AM,6:55 PM,Kolby,Delos Santos
10022-45517,10022,8/13/2024,9:15 AM,7:08 PM,Kolby,Delos Santos
10022-45518,10022,8/14/2024,8:48 AM,5:44 PM,Kolby,Delos Santos
10022-45519,10022,8/15/2024,8:08 AM,5:41 PM,Kolby,Delos Santos
10022-45520,10022,8/16/2024,9:42 AM,6:07 PM,Kolby,Delos Santos
10022-45523,10022,8/19/2024,10:42 AM,8:17 PM,Kolby,Delos Santos
10022-45524,10022,8/20/2024,8:37 AM,6:52 PM,Kolby,Delos Santos
10022-45525,10022,8/21/2024,10:53 AM,8:26 PM,Kolby,Delos Santos
10022-45526,10022,8/22/2024,10:01 AM,5:55 PM,Kolby,Delos Santos
10022-45527,10022,8/23/2024,8:11 AM,4:26 PM,Kolby,Delos Santos
10022-45530,10022,8/26/2024,8:20 AM,6:56 PM,Kolby,Delos Santos
10022-45531,10022,8/27/2024,8:00 AM,3:56 PM,Kolby,Delos Santos
10022-45532,10022,8/28/2024,9:30 AM,8:28 PM,Kolby,Delos Santos
10022-45533,10022,8/29/2024,10:53 AM,7:11 PM,Kolby,Delos Santos
10022-45534,10022,8/30/2024,9:08 AM,5:20 PM,Kolby,Delos Santos
10022-45537,10022,9/2/2024,10:31 AM,9:23 PM,Kolby,Delos Santos
10022-45538,10022,9/3/2024,8:16 AM,5:09 PM,Kolby,Delos Santos
10022-45539,10022,9/4/2024,9:35 AM,7:32 PM,Kolby,Delos Santos
10022-45540,10022,9/5/2024,10:45 AM,9:23 PM,Kolby,Delos Santos
10022-45541,10022,9/6/2024,9:52 AM,8:21 PM,Kolby,Delos Santos
10022-45544,10022,9/9/2024,8:42 AM,4:01 PM,Kolby,Delos Santos
10022-45545,10022,9/10/2024,9:34 AM,7:06 PM,Kolby,Delos Santos
10022-45546,10022,9/11/2024,10:28 AM,7:57 PM,Kolby,Delos Santos
10022-45547,10022,9/12/2024,9:06 AM,7:31 PM,Kolby,Delos Santos
10022-45548,10022,9/13/2024,10:09 AM,6:41 PM,Kolby,Delos Santos
10022-45551,10022,9/16/2024,8:24 AM,5:24 PM,Kolby,Delos Santos
10022-45552,10022,9/17/2024,10:54 AM,7:55 PM,Kolby,Delos Santos
10022-45553,10022,9/18/2024,9:01 AM,5:45 PM,Kolby,Delos Santos
10022-45554,10022,9/19/2024,10:21 AM,8:22 PM,Kolby,Delos Santos
10022-45555,10022,9/20/2024,8:17 AM,3:41 PM,Kolby,Delos Santos
10022-45558,10022,9/23/2024,8:45 AM,5:58 PM,Kolby,Delos Santos
10022-45559,10022,9/24/2024,10:23 AM,5:57 PM,Kolby,Delos Santos
10022-45560,10022,9/25/2024,10:30 AM,9:02 PM,Kolby,Delos Santos
10022-45561,10022,9/26/2024,9:19 AM,7:05 PM,Kolby,Delos Santos
10022-45562,10022,9/27/2024,10:17 AM,8:28 PM,Kolby,Delos Santos
10022-45565,10022,9/30/2024,8:06 AM,3:30 PM,Kolby,Delos Santos
10022-45566,10022,10/1/2024,9:55 AM,7:01 PM,Kolby,Delos Santos
10022-45567,10022,10/2/2024,9:50 AM,7:32 PM,Kolby,Delos Santos
10022-45568,10022,10/3/2024,8:39 AM,5:57 PM,Kolby,Delos Santos
10022-45569,10022,10/4/2024,10:47 AM,8:19 PM,Kolby,Delos Santos
10022-45572,10022,10/7/2024,10:56 AM,6:09 PM,Kolby,Delos Santos
10022-45573,10022,10/8/2024,10:48 AM,8:29 PM,Kolby,Delos Santos
10022-45574,10022,10/9/2024,8:21 AM,3:24 PM,Kolby,Delos Santos
10022-45575,10022,10/10/2024,9:15 AM,5:49 PM,Kolby,Delos Santos
10022-45576,10022,10/11/2024,10:35 AM,8:19 PM,Kolby,Delos Santos
10022-45579,10022,10/14/2024,9:52 AM,5:58 PM,Kolby,Delos Santos
10022-45580,10022,10/15/2024,9:54 AM,5:19 PM,Kolby,Delos Santos
10022-45581,10022,10/16/2024,9:51 AM,6:45 PM,Kolby,Delos Santos
10022-45582,10022,10/17/2024,10:05 AM,5:50 PM,Kolby,Delos Santos
10022-45583,10022,10/18/2024,8:27 AM,7:06 PM,Kolby,Delos Santos
10022-45586,10022,10/21/2024,8:06 AM,3:17 PM,Kolby,Delos Santos
10022-45587,10022,10/22/2024,10:30 AM,5:41 PM,Kolby,Delos Santos
10022-45588,10022,10/23/2024,9:40 AM,5:46 PM,Kolby,Delos Santos
10022-45589,10022,10/24/2024,8:07 AM,4:36 PM,Kolby,Delos Santos
10022-45590,10022,10/25/2024,9:57 AM,8:28 PM,Kolby,Delos Santos
10022-45593,10022,10/28/2024,10:50 AM,7:04 PM,Kolby,Delos Santos
10022-45594,10022,10/29/2024,10:23 AM,7:50 PM,Kolby,Delos Santos
10022-45595,10022,10/30/2024,8:58 AM,4:09 PM,Kolby,Delos Santos
10022-45596,10022,10/31/2024,8:29 AM,3:50 PM,Kolby,Delos Santos
10022-45597,10022,11/1/2024,9:04 AM,6:41 PM,Kolby,Delos Santos
10022-45600,10022,11/4/2024,8:57 AM,6:19 PM,Kolby,Delos Santos
10022-45601,10022,11/5/2024,8:26 AM,6:49 PM,Kolby,Delos Santos
10022-45602,10022,11/6/2024,9:18 AM,7:58 PM,Kolby,Delos Santos
10022-45603,10022,11/7/2024,9:09 AM,5:10 PM,Kolby,Delos Santos
10022-45604,10022,11/8/2024,9:56 AM,8:28 PM,Kolby,Delos Santos
10022-45607,10022,11/11/2024,8:58 AM,4:44 PM,Kolby,Delos Santos
10022-45608,10022,11/12/2024,9:15 AM,7:29 PM,Kolby,Delos Santos
10022-45609,10022,11/13/2024,8:54 AM,5:33 PM,Kolby,Delos Santos
10022-45610,10022,11/14/2024,8:04 AM,3:31 PM,Kolby,Delos Santos
10022-45611,10022,11/15/2024,10:49 AM,8:27 PM,Kolby,Delos Santos
10022-45614,10022,11/18/2024,10:21 AM,9:08 PM,Kolby,Delos Santos
10022-45615,10022,11/19/2024,8:30 AM,4:23 PM,Kolby,Delos Santos
10022-45616,10022,11/20/2024,8:55 AM,7:02 PM,Kolby,Delos Santos
10022-45617,10022,11/21/2024,9:45 AM,8:08 PM,Kolby,Delos Santos
10022-45618,10022,11/22/2024,10:18 AM,8:33 PM,Kolby,Delos Santos
10022-45621,10022,11/25/2024,10:44 AM,7:12 PM,Kolby,Delos Santos
10022-45622,10022,11/26/2024,9:04 AM,5:00 PM,Kolby,Delos Santos
10022-45623,10022,11/27/2024,10:54 AM,8:55 PM,Kolby,Delos Santos
10022-45624,10022,11/28/2024,9:43 AM,6:57 PM,Kolby,Delos Santos
10022-45625,10022,11/29/2024,9:36 AM,6:14 PM,Kolby,Delos Santos
10022-45628,10022,12/2/2024,10:54 AM,9:27 PM,Kolby,Delos Santos
10022-45629,10022,12/3/2024,10:43 AM,7:10 PM,Kolby,Delos Santos
10022-45630,10022,12/4/2024,8:25 AM,4:24 PM,Kolby,Delos Santos
10022-45631,10022,12/5/2024,8:18 AM,3:49 PM,Kolby,Delos Santos
10022-45632,10022,12/6/2024,9:31 AM,5:47 PM,Kolby,Delos Santos
10022-45635,10022,12/9/2024,9:24 AM,5:48 PM,Kolby,Delos Santos
10022-45636,10022,12/10/2024,8:27 AM,5:02 PM,Kolby,Delos Santos
10022-45637,10022,12/11/2024,8:18 AM,4:21 PM,Kolby,Delos Santos
10022-45638,10022,12/12/2024,10:08 AM,6:09 PM,Kolby,Delos Santos
10022-45639,10022,12/13/2024,8:04 AM,6:51 PM,Kolby,Delos Santos
10022-45642,10022,12/16/2024,8:24 AM,5:26 PM,Kolby,Delos Santos
10022-45643,10022,12/17/2024,8:09 AM,4:07 PM,Kolby,Delos Santos
10022-45644,10022,12/18/2024,8:00 AM,5:12 PM,Kolby,Delos Santos
10022-45645,10022,12/19/2024,9:56 AM,6:51 PM,Kolby,Delos Santos
10022-45646,10022,12/20/2024,10:23 AM,7:42 PM,Kolby,Delos Santos
10022-45649,10022,12/23/2024,10:50 AM,8:46 PM,Kolby,Delos Santos
10022-45650,10022,12/24/2024,10:19 AM,6:54 PM,Kolby,Delos Santos
10022-45651,10022,12/25/2024,10:17 AM,7:41 PM,Kolby,Delos Santos
10022-45652,10022,12/26/2024,8:07 AM,5:53 PM,Kolby,Delos Santos
10022-45653,10022,12/27/2024,9:54 AM,5:36 PM,Kolby,Delos Santos
10022-45656,10022,12/30/2024,9:41 AM,6:39 PM,Kolby,Delos Santos
10022-45657,10022,12/31/2024,10:25 AM,8:41 PM,Kolby,Delos Santos
