Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10005-45513,10005,8/9/2024,10:26 AM,6:08 PM,Eduard,Hernandez
10005-45516,10005,8/12/2024,10:02 AM,6:49 PM,Eduard,Hernandez
10005-45517,10005,8/13/2024,10:21 AM,9:01 PM,Eduard,Hernandez
10005-45518,10005,8/14/2024,10:33 AM,8:34 PM,Eduard,Hernandez
10005-45519,10005,8/15/2024,10:06 AM,7:26 PM,Eduard,Hernandez
10005-45520,10005,8/16/2024,10:44 AM,7:27 PM,Eduard,Hernandez
10005-45523,10005,8/19/2024,10:17 AM,6:25 PM,Eduard,Hernandez
10005-45524,10005,8/20/2024,8:01 AM,5:37 PM,Eduard,Hernandez
10005-45525,10005,8/21/2024,8:06 AM,5:13 PM,Eduard,Hernandez
10005-45526,10005,8/22/2024,8:08 AM,4:08 PM,Eduard,Hernandez
10005-45527,10005,8/23/2024,9:24 AM,4:57 PM,Eduard,Hernandez
10005-45530,10005,8/26/2024,10:36 AM,9:04 PM,Eduard,Hernandez
10005-45531,10005,8/27/2024,10:47 AM,7:07 PM,Eduard,Hernandez
10005-45532,10005,8/28/2024,8:02 AM,6:33 PM,Eduard,Hernandez
10005-45533,10005,8/29/2024,8:12 AM,5:38 PM,Eduard,Hernandez
10005-45534,10005,8/30/2024,9:03 AM,4:20 PM,Eduard,Hernandez
10005-45537,10005,9/2/2024,9:10 AM,4:35 PM,Eduard,Hernandez
10005-45538,10005,9/3/2024,10:09 AM,5:18 PM,Eduard,Hernandez
10005-45539,10005,9/4/2024,9:25 AM,6:33 PM,Eduard,Hernandez
10005-45540,10005,9/5/2024,9:39 AM,8:33 PM,Eduard,Hernandez
10005-45541,10005,9/6/2024,10:27 AM,8:02 PM,Eduard,Hernandez
10005-45544,10005,9/9/2024,8:22 AM,5:25 PM,Eduard,Hernandez
10005-45545,10005,9/10/2024,10:26 AM,8:46 PM,Eduard,Hernandez
10005-45546,10005,9/11/2024,9:10 AM,4:51 PM,Eduard,Hernandez
10005-45547,10005,9/12/2024,8:14 AM,5:43 PM,Eduard,Hernandez
10005-45548,10005,9/13/2024,8:43 AM,6:20 PM,Eduard,Hernandez
10005-45551,10005,9/16/2024,10:45 AM,9:21 PM,Eduard,Hernandez
10005-45552,10005,9/17/2024,9:04 AM,5:01 PM,Eduard,Hernandez
10005-45553,10005,9/18/2024,8:20 AM,5:59 PM,Eduard,Hernandez
10005-45554,10005,9/19/2024,10:19 AM,6:16 PM,Eduard,Hernandez
10005-45555,10005,9/20/2024,9:13 AM,5:45 PM,Eduard,Hernandez
10005-45558,10005,9/23/2024,8:52 AM,5:10 PM,Eduard,Hernandez
10005-45559,10005,9/24/2024,10:58 AM,9:53 PM,Eduard,Hernandez
10005-45560,10005,9/25/2024,10:45 AM,9:00 PM,Eduard,Hernandez
10005-45561,10005,9/26/2024,10:40 AM,7:22 PM,Eduard,Hernandez
10005-45562,10005,9/27/2024,9:05 AM,7:23 PM,Eduard,Hernandez
10005-45565,10005,9/30/2024,8:56 AM,6:04 PM,Eduard,Hernandez
10005-45566,10005,10/1/2024,9:30 AM,7:19 PM,Eduard,Hernandez
10005-45567,10005,10/2/2024,10:23 AM,8:09 PM,Eduard,Hernandez
10005-45568,10005,10/3/2024,9:21 AM,6:55 PM,Eduard,Hernandez
10005-45569,10005,10/4/2024,8:22 AM,5:12 PM,Eduard,Hernandez
10005-45572,10005,10/7/2024,9:53 AM,5:55 PM,Eduard,Hernandez
10005-45573,10005,10/8/2024,9:47 AM,5:36 PM,Eduard,Hernandez
10005-45574,10005,10/9/2024,8:26 AM,7:05 PM,Eduard,Hernandez
10005-45575,10005,10/10/2024,10:35 AM,8:41 PM,Eduard,Hernandez
10005-45576,10005,10/11/2024,8:44 AM,4:25 PM,Eduard,Hernandez
10005-45579,10005,10/14/2024,10:51 AM,9:28 PM,Eduard,Hernandez
10005-45580,10005,10/15/2024,10:57 AM,8:56 PM,Eduard,Hernandez
10005-45581,10005,10/16/2024,8:12 AM,6:36 PM,Eduard,Hernandez
10005-45582,10005,10/17/2024,9:59 AM,5:07 PM,Eduard,Hernandez
10005-45583,10005,10/18/2024,9:51 AM,7:45 PM,Eduard,Hernandez
10005-45586,10005,10/21/2024,10:43 AM,8:39 PM,Eduard,Hernandez
10005-45587,10005,10/22/2024,10:35 AM,6:26 PM,Eduard,Hernandez
10005-45588,10005,10/23/2024,8:26 AM,5:54 PM,Eduard,Hernandez
10005-45589,10005,10/24/2024,10:05 AM,6:31 PM,Eduard,Hernandez
10005-45590,10005,10/25/2024,8:30 AM,4:59 PM,Eduard,Hernandez
10005-45593,10005,10/28/2024,9:37 AM,8:05 PM,Eduard,Hernandez
10005-45594,10005,10/29/2024,10:22 AM,6:23 PM,Eduard,Hernandez
10005-45595,10005,10/30/2024,9:53 AM,6:11 PM,Eduard,Hernandez
10005-45596,10005,10/31/2024,9:07 AM,6:56 PM,Eduard,Hernandez
10005-45597,10005,11/1/2024,8:52 AM,5:29 PM,Eduard,Hernandez
10005-45600,10005,11/4/2024,10:51 AM,6:10 PM,Eduard,Hernandez
10005-45601,10005,11/5/2024,10:06 AM,9:04 PM,Eduard,Hernandez
10005-45602,10005,11/6/2024,8:43 AM,3:45 PM,Eduard,Hernandez
10005-45603,10005,11/7/2024,8:09 AM,4:14 PM,Eduard,Hernandez
10005-45604,10005,11/8/2024,8:22 AM,5:05 PM,Eduard,Hernandez
10005-45607,10005,11/11/2024,10:56 AM,6:58 PM,Eduard,Hernandez
10005-45608,10005,11/12/2024,9:43 AM,6:47 PM,Eduard,Hernandez
10005-45609,10005,11/13/2024,10:38 AM,9:29 PM,Eduard,Hernandez
10005-45610,10005,11/14/2024,9:47 AM,5:26 PM,Eduard,Hernandez
10005-45611,10005,11/15/2024,9:55 AM,6:31 PM,Eduard,Hernandez
10005-45614,10005,11/18/2024,8:58 AM,6:25 PM,Eduard,Hernandez
10005-45615,10005,11/19/2024,9:45 AM,6:03 PM,Eduard,Hernandez
10005-45616,10005,11/20/2024,9:29 AM,4:35 PM,Eduard,Hernandez
10005-45617,10005,11/21/2024,10:51 AM,9:16 PM,Eduard,Hernandez
10005-45618,10005,11/22/2024,10:34 AM,8:03 PM,Eduard,Hernandez
10005-45621,10005,11/25/2024,10:01 AM,7:45 PM,Eduard,Hernandez
10005-45622,10005,11/26/2024,10:00 AM,8:57 PM,Eduard,Hernandez
10005-45623,10005,11/27/2024,10:59 AM,8:43 PM,Eduard,Hernandez
10005-45624,10005,11/28/2024,10:06 AM,7:24 PM,Eduard,Hernandez
10005-45625,10005,11/29/2024,10:23 AM,6:22 PM,Eduard,Hernandez
10005-45628,10005,12/2/2024,10:08 AM,5:31 PM,Eduard,Hernandez
10005-45629,10005,12/3/2024,8:15 AM,3:19 PM,Eduard,Hernandez
10005-45630,10005,12/4/2024,8:58 AM,7:48 PM,Eduard,Hernandez
10005-45631,10005,12/5/2024,8:02 AM,6:21 PM,Eduard,Hernandez
10005-45632,10005,12/6/2024,9:40 AM,6:19 PM,Eduard,Hernandez
10005-45635,10005,12/9/2024,9:06 AM,7:21 PM,Eduard,Hernandez
10005-45636,10005,12/10/2024,9:06 AM,5:32 PM,Eduard,Hernandez
10005-45637,10005,12/11/2024,10:03 AM,5:36 PM,Eduard,Hernandez
10005-45638,10005,12/12/2024,8:16 AM,5:58 PM,Eduard,Hernandez
10005-45639,10005,12/13/2024,9:06 AM,5:13 PM,Eduard,Hernandez
10005-45642,10005,12/16/2024,10:11 AM,5:48 PM,Eduard,Hernandez
10005-45643,10005,12/17/2024,10:12 AM,6:19 PM,Eduard,Hernandez
10005-45644,10005,12/18/2024,10:54 AM,7:27 PM,Eduard,Hernandez
10005-45645,10005,12/19/2024,9:08 AM,7:12 PM,Eduard,Hernandez
10005-45646,10005,12/20/2024,9:27 AM,4:50 PM,Eduard,Hernandez
10005-45649,10005,12/23/2024,9:36 AM,5:23 PM,Eduard,Hernandez
10005-45650,10005,12/24/2024,8:36 AM,6:38 PM,Eduard,Hernandez
10005-45651,10005,12/25/2024,9:11 AM,6:33 PM,Eduard,Hernandez
10005-45652,10005,12/26/2024,9:32 AM,7:29 PM,Eduard,Hernandez
10005-45653,10005,12/27/2024,9:21 AM,7:47 PM,Eduard,Hernandez
10005-45656,10005,12/30/2024,10:55 AM,7:51 PM,Eduard,Hernandez
10005-45657,10005,12/31/2024,10:40 AM,5:50 PM,Eduard,Hernandez
