Attendance_ID,Employee #,Date,Log In,Log Out,First Name,Last Name
10031-45545,10031,9/10/2024,8:20 AM,4:33 PM,Delia,Aguilar
10031-45546,10031,9/11/2024,10:19 AM,5:50 PM,Delia,Aguilar
10031-45547,10031,9/12/2024,8:27 AM,4:58 PM,Delia,Aguilar
10031-45548,10031,9/13/2024,9:47 AM,8:42 PM,Delia,Aguilar
10031-45551,10031,9/16/2024,10:37 AM,6:17 PM,Delia,Aguilar
10031-45552,10031,9/17/2024,10:43 AM,8:23 PM,Delia,Aguilar
10031-45553,10031,9/18/2024,8:40 AM,6:49 PM,Delia,Aguilar
10031-45554,10031,9/19/2024,8:43 AM,7:18 PM,Delia,Aguilar
10031-45555,10031,9/20/2024,10:33 AM,6:53 PM,Delia,Aguilar
10031-45558,10031,9/23/2024,10:09 AM,6:08 PM,Delia,Aguilar
10031-45559,10031,9/24/2024,8:55 AM,5:27 PM,Delia,Aguilar
10031-45560,10031,9/25/2024,8:02 AM,3:59 PM,Delia,Aguilar
10031-45561,10031,9/26/2024,8:26 AM,3:49 PM,Delia,Aguilar
10031-45562,10031,9/27/2024,10:54 AM,8:33 PM,Delia,Aguilar
10031-45565,10031,9/30/2024,10:07 AM,6:46 PM,Delia,Aguilar
10031-45566,10031,10/1/2024,10:10 AM,7:25 PM,Delia,Aguilar
10031-45567,10031,10/2/2024,9:28 AM,8:19 PM,Delia,Aguilar
10031-45568,10031,10/3/2024,10:00 AM,8:28 PM,Delia,Aguilar
10031-45569,10031,10/4/2024,9:16 AM,6:04 PM,Delia,Aguilar
10031-45572,10031,10/7/2024,9:56 AM,6:43 PM,Delia,Aguilar
10031-45573,10031,10/8/2024,8:50 AM,3:53 PM,Delia,Aguilar
10031-45574,10031,10/9/2024,8:20 AM,3:22 PM,Delia,Aguilar
10031-45575,10031,10/10/2024,9:42 AM,7:54 PM,Delia,Aguilar
10031-45576,10031,10/11/2024,8:57 AM,4:29 PM,Delia,Aguilar
10031-45579,10031,10/14/2024,9:38 AM,6:13 PM,Delia,Aguilar
10031-45580,10031,10/15/2024,8:48 AM,6:15 PM,Delia,Aguilar
10031-45581,10031,10/16/2024,8:55 AM,6:23 PM,Delia,Aguilar
10031-45582,10031,10/17/2024,10:06 AM,8:31 PM,Delia,Aguilar
10031-45583,10031,10/18/2024,10:55 AM,9:44 PM,Delia,Aguilar
10031-45586,10031,10/21/2024,8:08 AM,3:16 PM,Delia,Aguilar
10031-45587,10031,10/22/2024,8:29 AM,6:52 PM,Delia,Aguilar
10031-45588,10031,10/23/2024,8:26 AM,6:47 PM,Delia,Aguilar
10031-45589,10031,10/24/2024,10:26 AM,6:12 PM,Delia,Aguilar
10031-45590,10031,10/25/2024,9:16 AM,8:12 PM,Delia,Aguilar
10031-45593,10031,10/28/2024,10:47 AM,8:19 PM,Delia,Aguilar
10031-45594,10031,10/29/2024,9:49 AM,7:28 PM,Delia,Aguilar
10031-45595,10031,10/30/2024,9:53 AM,8:30 PM,Delia,Aguilar
10031-45596,10031,10/31/2024,9:18 AM,7:38 PM,Delia,Aguilar
10031-45597,10031,11/1/2024,8:35 AM,5:30 PM,Delia,Aguilar
10031-45600,10031,11/4/2024,8:00 AM,3:42 PM,Delia,Aguilar
10031-45601,10031,11/5/2024,9:11 AM,4:22 PM,Delia,Aguilar
10031-45602,10031,11/6/2024,8:18 AM,6:57 PM,Delia,Aguilar
10031-45603,10031,11/7/2024,10:10 AM,7:09 PM,Delia,Aguilar
10031-45604,10031,11/8/2024,10:54 AM,8:38 PM,Delia,Aguilar
10031-45607,10031,11/11/2024,8:32 AM,5:42 PM,Delia,Aguilar
10031-45608,10031,11/12/2024,8:42 AM,3:49 PM,Delia,Aguilar
10031-45609,10031,11/13/2024,10:43 AM,8:52 PM,Delia,Aguilar
10031-45610,10031,11/14/2024,10:10 AM,8:02 PM,Delia,Aguilar
10031-45611,10031,11/15/2024,8:59 AM,5:23 PM,Delia,Aguilar
10031-45614,10031,11/18/2024,9:12 AM,4:34 PM,Delia,Aguilar
10031-45615,10031,11/19/2024,9:48 AM,6:04 PM,Delia,Aguilar
10031-45616,10031,11/20/2024,10:45 AM,7:00 PM,Delia,Aguilar
10031-45617,10031,11/21/2024,10:35 AM,7:25 PM,Delia,Aguilar
10031-45618,10031,11/22/2024,10:27 AM,8:02 PM,Delia,Aguilar
10031-45621,10031,11/25/2024,9:31 AM,7:34 PM,Delia,Aguilar
10031-45622,10031,11/26/2024,8:40 AM,4:24 PM,Delia,Aguilar
10031-45623,10031,11/27/2024,8:19 AM,5:42 PM,Delia,Aguilar
10031-45624,10031,11/28/2024,8:33 AM,7:22 PM,Delia,Aguilar
10031-45625,10031,11/29/2024,10:10 AM,6:27 PM,Delia,Aguilar
10031-45628,10031,12/2/2024,10:44 AM,7:29 PM,Delia,Aguilar
10031-45629,10031,12/3/2024,9:58 AM,5:12 PM,Delia,Aguilar
10031-45630,10031,12/4/2024,8:35 AM,3:57 PM,Delia,Aguilar
10031-45631,10031,12/5/2024,9:23 AM,7:29 PM,Delia,Aguilar
10031-45632,10031,12/6/2024,10:30 AM,8:27 PM,Delia,Aguilar
10031-45635,10031,12/9/2024,8:24 AM,6:18 PM,Delia,Aguilar
10031-45636,10031,12/10/2024,8:33 AM,6:55 PM,Delia,Aguilar
10031-45637,10031,12/11/2024,10:45 AM,5:47 PM,Delia,Aguilar
10031-45638,10031,12/12/2024,10:20 AM,6:36 PM,Delia,Aguilar
10031-45639,10031,12/13/2024,9:43 AM,6:40 PM,Delia,Aguilar
10031-45642,10031,12/16/2024,8:14 AM,4:17 PM,Delia,Aguilar
10031-45643,10031,12/17/2024,9:04 AM,5:12 PM,Delia,Aguilar
10031-45644,10031,12/18/2024,9:59 AM,7:26 PM,Delia,Aguilar
10031-45645,10031,12/19/2024,9:17 AM,8:09 PM,Delia,Aguilar
10031-45646,10031,12/20/2024,10:08 AM,7:17 PM,Delia,Aguilar
10031-45649,10031,12/23/2024,8:06 AM,4:45 PM,Delia,Aguilar
10031-45650,10031,12/24/2024,8:09 AM,4:44 PM,Delia,Aguilar
10031-45651,10031,12/25/2024,8:02 AM,6:41 PM,Delia,Aguilar
10031-45652,10031,12/26/2024,10:53 AM,6:15 PM,Delia,Aguilar
10031-45653,10031,12/27/2024,8:37 AM,4:03 PM,Delia,Aguilar
10031-45656,10031,12/30/2024,10:56 AM,6:03 PM,Delia,Aguilar
10031-45657,10031,12/31/2024,8:59 AM,4:07 PM,Delia,Aguilar
